"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000005009;"LEANDRO BRAGA SOUZA";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";15000;"SUPLENTE";3089;23821,56;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000040562;"ADEMIR ALONSO";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";50000;"NÃO ELEITO";545;4980,5;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000008373;"AMAURI DA SILVA";"#NULO#";"PSC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";36000;"SUPLENTE";17790;71953,33;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000010855;"ROGÉRIO DE PAULA MATEUS";"#NULO#";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"SERVENTUÁRIO DE JUSTIÇA";"APTO";"N";NA;"SUPLENTE";555;NA;NA;NA
250000010905;"ROSANA PEREIRA DA SILVA";"#NULO#";"PHS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"TAXISTA";"APTO";"N";6611369,85;"SUPLENTE";336;NA;NA;NA
250000014876;"MARZENI PEREIRA DA SILVA";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";3e+05;"SUPLENTE";1589;NA;NA;NA
250000022154;"WADIH JORGE MUTRAN";"#NULO#";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";4794190,61;"SUPLENTE";17646;231522,96;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000013957;"SUELI DE MELO";"#NULO#";"PRTB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";471500;"NÃO ELEITO";567;NA;NA;NA
250000014870;"CAIO JÚLIO CESAR DEZORZI";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1266;1115;"Outros Recursos";"Recursos de pessoas físicas"
250000005822;"GENYS ALVES JUNIOR";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";621720,85;"SUPLENTE";1415;7300;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000006170;"MONICA VIVIANE CHAVES CORREA SISMANOGLU";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";47500;"NÃO ELEITO";265;9105,89;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000006174;"ADELSON FERREIRA DA SILVA";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";427000;"NÃO ELEITO";233;NA;NA;NA
250000050164;"PAULO SERGIO DE ALMEIDA BRAGA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";NA;"NÃO ELEITO";2017;NA;NA;NA
250000019187;"MARIA APARECIDA PINTO SANCHEZ";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";585905,56;"SUPLENTE";191;NA;NA;NA
250000011001;"PAULO ROBERTO DE ABREU";"#NULO#";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"APTO";"N";542344,14;"SUPLENTE";761;NA;NA;NA
250000011021;"MAURO KOVTUN SLIACHTICAS";"#NULO#";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";496;2615,83;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000013937;"DANIELA RODRIGUES SIQUEIRA CAMPOS";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";186;NA;NA;NA
250000006182;"EDILENE SOUZA MACHADO";"#NULO#";"PC do B";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"BANCÁRIO E ECONOMIÁRIO";"APTO";"N";NA;"NÃO ELEITO";211;11054,72;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000019159;"ROQUE PINHEIRO GODOY";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";163389,24;"SUPLENTE";1871;21378;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000020818;"DICESAR FERREIRA DOS SANTOS";"#NULO#";"PMDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"MANICURE E MAQUILADOR";"APTO";"N";728000;"SUPLENTE";2932;NA;NA;NA
250000019156;"SÉTIMA MARIA VIEIRA DE ARAUJO";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PEDAGOGO";"APTO";"N";350000;"SUPLENTE";1321;18030;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas"
250000019160;"MARCO ANTONIO COMBERTINO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";29000;"SUPLENTE";596;NA;NA;NA
250000022138;"RITA DE CASSIA DA SILVA VASCONCELOS";"#NULO#";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";305;NA;NA;NA
250000040585;"EDSON SILVA SANTOS";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";292;6980,5;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000062791;"LUIZ HENRIQUE CASARETTI";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";693331,17;"NÃO ELEITO";504;NA;NA;NA
250000004996;"ROBERTO GUASTELLI TESTASECCA";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";392173,77;"SUPLENTE";2899;NA;NA;NA
250000014879;"RAPHAEL MARTINS FERRIS";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL";"APTO";"N";460000;"SUPLENTE";1127;2850;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000038349;"SIMONE MICHICO GAVA HIEDA";"#NULO#";"PSDC";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"AMARELA";"OUTROS";"APTO";"N";14000;"NÃO ELEITO";29;NA;NA;NA
250000011642;"MAURO PINTO FERREIRA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";16850;"SUPLENTE";598;1060;"Outros Recursos";"Recursos próprios"
250000010885;"JOSE AN";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";185000;"SUPLENTE";362;NA;NA;NA
250000027292;"ANTONIO ORDEIRDO MAURICIO SILVA";"#NULO#";"PRP";"MASCULINO";"LÊ E ESCREVE";"DIVORCIADO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"NÃO ELEITO";368;NA;NA;NA
250000004983;"CELIA REGINA SILVA BICUDO";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";775000;"SUPLENTE";1887;NA;NA;NA
250000058391;"LUIZ PASCHOAL";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";1138974,69;"SUPLENTE";12029;93168,59;"Fundo Partidario, Outros Recursos";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político"
250000022139;"RODINEI FERREIRA SOUZA";"#NULO#";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"APTO";"N";NA;"SUPLENTE";1666;69097,12;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas"
250000020850;"PAULO EDUARDO LEITÃO TEIXEIRA";"#NULO#";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";338973,06;"SUPLENTE";259;700;"Outros Recursos";"Recursos próprios"
250000019197;"PAULO BORGES SIQUEIRA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";1178;NA;NA;NA
250000010902;"PATRICIA SALINAS CICARELLI";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";50000;"SUPLENTE";694;NA;NA;NA
250000008325;"FABIANO MESSIAS BORGES DA SILVA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";120000;"SUPLENTE";2165;6417,5;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000011011;"ROBERVAL CONTE LOPES LIMA";"#NULO#";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"S";2855523,47;"ELEITO POR QP";80052;214125,56;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000020844;"MARCELO PEREIRA MACEDO";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";110;NA;NA;NA
250000022076;"ARSELINO ROQUE TATTO";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";620882;"ELEITO POR MÉDIA";26596;196455,09;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000005800;"RODRIGO DE FREITAS BORGES FONSECA";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";1042000;"SUPLENTE";7343;52144,15;"Outros Recursos";"Recursos de pessoas físicas, Doações pela Internet"
250000006168;"JORGE ANTONIO DA SILVA";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";550000;"NÃO ELEITO";1429;22719,25;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000008358;"VALTER ALVES DE PAIVA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";510037,24;"SUPLENTE";659;NA;NA;NA
250000040601;"ELVIS VIEIRA DAVID DE BRITO";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"MOTORISTA PARTICULAR";"APTO";"N";NA;"NÃO ELEITO";118;NA;NA;NA
250000008356;"MARIA VERONICE BELARMINO DE FREITAS";"#NULO#";"PRB";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";NA;"SUPLENTE";355;NA;NA;NA
250000038344;"REGINA MARIANO";"#NULO#";"PSDC";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";14;NA;NA;NA
250000014874;"MARIA DE LOURDES OLIVEIRA";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";450000;"SUPLENTE";182;3535,05;"Outros Recursos";"Recursos próprios"
250000050189;"LEONOR LISBOA ALVES";"#NULO#";"PSL";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"VIGILANTE";"APTO";"N";NA;"NÃO ELEITO";437;NA;NA;NA
250000040589;"CRISPINIANO BOMFIM DE SANTANA";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";82;NA;NA;NA
250000011674;"DORALICE MARIA DE JESUS SILVA";"#NULO#";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ENFERMEIRO";"APTO";"N";NA;"SUPLENTE";659;NA;NA;NA
250000008303;"ROGER LIN";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"MÉDICO";"APTO";"N";1196381,68;"SUPLENTE";6186;NA;NA;NA
250000019149;"LEANDRO CABRAL DA CONCEIÇÃO";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";1e+05;"SUPLENTE";1282;NA;NA;NA
250000006204;"VALÉRIA RODRIGUES";"#NULO#";"PC do B";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";57;NA;NA;NA
250000020807;"JURACI SOUZA SANTANA";"#NULO#";"PMDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";352157,6;"SUPLENTE";3352;19292,65;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000020831;"FERNANDO JOSÉ VELUCCI";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";523591,08;"SUPLENTE";2977;1320;"Outros Recursos";"Recursos próprios"
250000058410;"EVANDRO VICENTE RIBEIRO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";"N";NA;"SUPLENTE";676;NA;NA;NA
250000058342;"MARISA BELTRAME";"#NULO#";"PTN";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";770;NA;NA;NA
250000011623;"MARCIO ALEXANDRE PEREIRA";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";150801,91;"SUPLENTE";1584;1410;"Outros Recursos";"Recursos próprios"
250000010878;"FABIANO TAKESHI YAMASHITA";"#NULO#";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";62000;"SUPLENTE";1349;NA;NA;NA
250000008334;"VILMA MISSIAS CERQUEIRA DA ROCHA";"#NULO#";"PRB";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"SUPLENTE";443;NA;NA;NA
250000008350;"OSVALDO APARECIDO DE JESUS";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";1470000;"SUPLENTE";1737;NA;NA;NA
250000013972;"SIGMAR DUPRE GUIMARAES";"#NULO#";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";307603,38;"NÃO ELEITO";1158;7729,99;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000040584;"TANIA CALHEIROS MOTTA";"#NULO#";"SD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";95;NA;NA;NA
250000022078;"CAROLINE DE MORAES SOARES";"#NULO#";"PT";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";"N";NA;"SUPLENTE";516;31975,87;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000019135;"MARCELLIE ANUNCIAÇÃO DESSIMONI BATISTA";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ENGENHEIRO";"APTO";"N";NA;"SUPLENTE";1830;30000;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000019161;"EDUARDO MARQUES RIBEIRO";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";107695;"SUPLENTE";378;1675;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000019203;"MANOEL FERNANDO GOMES RODRIGUES";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";362500;"SUPLENTE";3372;NA;NA;NA
250000006202;"TATIANA RODRIGUES ARAUJO";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"NÃO ELEITO";506;5841,45;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000027334;"GENIVAL PEREIRA DA SILVA";"#NULO#";"PT do B";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";166495,2;"NÃO ELEITO";1415;NA;NA;NA
250000040561;"CLAUDIA CRISTINA LUCAS DRYGALA";"#NULO#";"SD";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";12000;"NÃO ELEITO";269;NA;NA;NA
250000010884;"GUILHERME LEVY GARISIO SARTORI";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";126783,5;"SUPLENTE";2546;42838,3;"Outros Recursos";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000006143;"ANTONIO CARLOS DA COSTA GONÇALVES";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS";"APTO";"N";50400,37;"NÃO ELEITO";590;19007,55;"Outros Recursos, Fundo Partidario";"Recursos de partido político"
250000024355;"GABRIELA GUERRERO ARIONE";"#NULO#";"PSTU";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";222000;"NÃO ELEITO";266;NA;NA;NA
250000058360;"ALAX LEANDRO CRIPPA PORTO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";410;NA;NA;NA
250000014898;"DORBERTO ROCHA CARVALHO";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ESCRITOR E CRÍTICO";"APTO";"N";14500;"SUPLENTE";1994;13879,32;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000020830;"FABIO GOMES SOUTO";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1544;NA;NA;NA
250000005824;"ISABEL CRISTINA ALVES BARCELLO";"#NULO#";"NOVO";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";"N";0,1;"SUPLENTE";399;NA;NA;NA
250000050177;"ROMILDO FIDELIS";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"VIGILANTE";"APTO";"N";160000;"NÃO ELEITO";345;446,21;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000062795;"JEAN PAULO MICHELETTI";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";97;NA;NA;NA
250000011638;"ANDRE LUIZ CAGNI";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PRODUTOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";230579,59;"SUPLENTE";2065;2450;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000004987;"CLAUDIO ROBERTO BARBOSA DE SOUZA";"#NULO#";"PSDB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"VEREADOR";"APTO";"S";549004,68;"ELEITO POR MÉDIA";24923;325740;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000077187;"DORALICE DOS SANTOS";"#NULO#";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ASSISTENTE SOCIAL";"APTO";"N";NA;"NÃO ELEITO";65;NA;NA;NA
250000093983;"RENIA APARECIDA PEREIRA VAZ AMARANTE";"#NULO#";"PSL";"FEMININO";"LÊ E ESCREVE";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"NÃO ELEITO";207;NA;NA;NA
250000011649;"MARCOS NERES ASSIS";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"REPRESENTANTE COMERCIAL";"APTO";"N";NA;"SUPLENTE";735;NA;NA;NA
250000008343;"SIDNEY SAULO DE OLIVEIRA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";88421,41;"SUPLENTE";5833;NA;NA;NA
250000050143;"AGEU DA CRUZ ALMEIDA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"POLICIAL MILITAR";"APTO";"N";NA;"NÃO ELEITO";1271;4588,41;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de outros candidatos, Recursos de partido político"
250000077184;"MARCIO ROBERTO OLIVEIRA";"#NULO#";"PCO";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"AGENTE DE SERVIÇOS FUNERÁRIOS E EMBALSAMADOR";"APTO";"N";7000;"NÃO ELEITO";56;NA;NA;NA
250000027318;"JOSE ROBERTO DO NASCIMENTO";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";40;NA;NA;NA
250000022077;"CARIN SANCHES DE MORAES";"#NULO#";"PT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";16500;"SUPLENTE";295;9727,27;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político"
250000005003;"DANIEL ANNENBERG";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";528737,09;"ELEITO POR QP";36983;622449,26;"Outros Recursos";"Recursos de pessoas físicas, Doações pela Internet, Recursos de partido político, Recursos de outros candidatos, Rendimentos de aplicações financeiras, Recursos próprios"
250000050183;"LUIZ CARLOS CORREA";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";341947,3;"NÃO ELEITO";503;NA;NA;NA
250000013936;"CLAUDIO RIBEIRO";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";223000;"NÃO ELEITO";144;NA;NA;NA
250000062809;"ROBINSON HERRERO NOVAIS";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";875000;"NÃO ELEITO";2435;2720;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000022092;"MARCIA REGINA GABRIELA CABRAL PEREIRA";"#NULO#";"PT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";222000;"SUPLENTE";229;22007,27;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas"
